"id";"owner";"created_on";"modified_by";"modified_on";"origen_id";"usuario_id";"estado";"razon";"nota";"origen_tipo";"origen_ref";"valor";"pagado"
"571";"6";"2023-06-14 14:55:41";"6";"2023-06-14 14:55:41";"10411";"14";"2";"1";;"1";"Pedido-23.05.05-8858";"7434";"0"
"572";"6";"2023-06-14 14:56:32";"6";"2023-06-14 14:56:32";"10410";"14";"2";"1";;"1";"Pedido-23.05.05-8857";"25580";"0"
"573";"6";"2023-06-14 14:57:01";"6";"2023-06-14 14:57:01";"10408";"14";"2";"1";;"1";"Pedido-23.05.05-8855";"599";"0"
"574";"6";"2023-06-14 14:57:28";"6";"2023-06-14 14:57:28";"10407";"14";"2";"1";;"1";"Pedido-23.05.04-8854";"13108";"0"
"575";"6";"2023-06-14 14:57:56";"6";"2023-06-14 14:57:56";"10406";"14";"2";"1";;"1";"Pedido-23.05.04-8853";"12273";"0"
"576";"6";"2023-06-14 14:58:18";"6";"2023-06-14 14:58:18";"10405";"14";"2";"1";;"1";"Pedido-23.05.04-8852";"1080";"0"
"577";"6";"2023-06-14 14:58:39";"6";"2023-06-14 14:58:39";"10404";"14";"2";"1";;"1";"Pedido-23.05.04-8851";"16952";"0"
"578";"6";"2023-06-14 14:59:15";"6";"2023-06-14 14:59:15";"10403";"14";"2";"1";;"1";"Pedido-23.05.04-8850";"1080";"0"
"579";"6";"2023-06-14 14:59:41";"6";"2023-06-14 14:59:41";"10402";"14";"2";"1";;"1";"Pedido-23.05.04-8849";"17888";"0"
"580";"6";"2023-06-14 15:00:19";"6";"2023-06-14 15:00:19";"10400";"14";"2";"1";;"1";"Pedido-23.05.04-8847";"2232";"0"
"581";"6";"2023-06-14 15:00:41";"6";"2023-06-14 15:00:41";"10395";"14";"2";"1";;"1";"Pedido-23.05.04-8842";"66960";"0"
"582";"6";"2023-06-14 15:01:05";"6";"2023-06-14 15:01:05";"10392";"14";"2";"1";;"1";"Pedido-23.05.03-8839";"21008";"0"
"583";"6";"2023-06-14 15:01:33";"6";"2023-06-14 15:01:33";"10377";"14";"2";"1";;"1";"Pedido-23.05.02-8828";"16380";"0"
"584";"6";"2023-06-14 15:02:51";"6";"2023-06-14 15:02:51";"10373";"14";"2";"1";;"1";"Pedido-23.04.29-8823";"11800";"0"
"585";"6";"2023-06-14 15:04:32";"6";"2023-06-14 15:04:32";"10372";"14";"2";"1";;"1";"Pedido-23.04.29-8822";"2652";"0"
"586";"6";"2023-06-14 15:23:20";"6";"2023-06-14 15:23:20";"10371";"14";"2";"1";;"1";"Pedido-23.04.29-8821";"30017";"0"
"587";"6";"2023-06-14 15:23:40";"6";"2023-06-14 15:23:40";"10359";"14";"2";"1";;"1";"Pedido-23.04.27-8810";"12966";"0"
"588";"6";"2023-06-14 15:24:40";"6";"2023-06-14 15:24:40";"10328";"14";"2";"1";;"1";"Pedido-23.04.21-8779";"99549";"0"
"589";"6";"2023-06-14 15:25:14";"6";"2023-06-14 15:25:14";"10324";"14";"2";"1";;"1";"Pedido-23.04.21-8776";"34008";"0"
"590";"6";"2023-06-14 15:25:38";"6";"2023-06-14 15:25:38";"10293";"14";"2";"1";;"1";"Pedido-23.04.18-8745";"16640";"0"
"591";"6";"2023-06-14 15:32:14";"6";"2023-06-14 15:32:14";"10420";"29";"2";"1";;"1";"Pedido-23.05.08-8867";"44981";"0"
"592";"6";"2023-06-14 15:39:52";"6";"2023-06-14 15:39:52";"10385";"29";"2";"1";;"1";"Pedido-23.05.02-8834";"14272";"0"
"593";"6";"2023-06-14 15:40:26";"6";"2023-06-14 15:40:26";"10375";"29";"2";"1";;"1";"Pedido-23.05.02-8825";"15957";"0"
"594";"6";"2023-06-14 15:41:22";"6";"2023-06-14 15:41:22";"10369";"29";"2";"1";;"1";"Pedido-23.04.29-8818";"36671";"0"
"595";"6";"2023-06-14 15:42:20";"6";"2023-06-14 15:42:20";"10367";"29";"2";"1";;"1";"Pedido-23.04.28-8820";"16377";"0"
"596";"6";"2023-06-14 15:42:52";"6";"2023-06-14 15:42:52";"10364";"29";"2";"1";;"1";"Pedido-23.04.27-8813";"12125";"0"
"597";"6";"2023-06-14 15:43:22";"6";"2023-06-14 15:43:22";"10358";"29";"2";"1";;"1";"Pedido-23.04.27-8809";"9075";"0"
"598";"6";"2023-06-14 15:43:49";"6";"2023-06-14 15:43:49";"10355";"29";"2";"1";;"1";"Pedido-23.04.26-8806";"12324";"0"
"599";"6";"2023-06-14 15:44:27";"6";"2023-06-14 15:44:27";"10352";"29";"2";"1";;"1";"Pedido-23.04.26-8804";"28806";"0"
"600";"6";"2023-06-14 15:45:13";"6";"2023-06-14 15:45:13";"10351";"29";"2";"1";;"1";"Pedido-23.04.26-8803";"7917";"0"
"601";"6";"2023-06-14 15:45:40";"6";"2023-06-14 15:45:40";"10350";"29";"2";"1";;"1";"Pedido-23.04.25-8802";"6110";"0"
"602";"6";"2023-06-14 15:46:13";"6";"2023-06-14 15:46:13";"10346";"29";"2";"1";;"1";"Pedido-23.04.25-8798";"90267";"0"
"603";"6";"2023-06-14 15:46:44";"6";"2023-06-14 15:46:44";"10344";"29";"2";"1";;"1";"Pedido-23.04.25-8796";"25346";"0"
"604";"6";"2023-06-14 15:47:17";"6";"2023-06-14 15:47:17";"10343";"29";"2";"1";;"1";"Pedido-23.04.25-8795";"8687";"0"
"605";"6";"2023-06-14 15:47:43";"6";"2023-06-14 15:47:43";"10336";"29";"2";"1";;"1";"Pedido-23.04.24-8788";"9042";"0"
"606";"6";"2023-06-14 15:48:53";"6";"2023-06-14 15:48:53";"10334";"29";"2";"1";;"1";"Pedido-23.04.22-8786";"407147";"0"
"607";"6";"2023-06-14 15:49:27";"6";"2023-06-14 15:49:27";"10320";"29";"2";"1";;"1";"Pedido-23.04.20-8773";"8840";"0"
"608";"6";"2023-06-14 15:49:58";"6";"2023-06-14 15:49:58";"10314";"29";"2";"1";;"1";"Pedido-23.04.20-8767";"25688";"0"
"609";"6";"2023-06-14 15:50:30";"6";"2023-06-14 15:50:30";"10309";"29";"2";"1";;"1";"Pedido-23.04.19-8762";"27414";"0"
"610";"6";"2023-06-14 15:51:16";"6";"2023-06-14 15:51:16";"10290";"29";"2";"1";;"1";"Pedido-23.04.18-8746";"208080";"0"
"611";"6";"2023-06-14 15:58:36";"6";"2023-06-14 15:58:36";"10264";"29";"2";"1";;"1";"Pedido-23.04.13-8715";"24614";"0"
"612";"6";"2023-06-14 16:37:05";"6";"2023-06-14 16:37:05";"10525";"43";"2";"1";;"1";"Pedido-23.05.24-8968";"28260";"0"
"613";"6";"2023-06-14 16:41:12";"6";"2023-06-14 16:41:12";"10393";"43";"2";"1";;"1";"Pedido-23.05.03-8841";"18604";"0"
"614";"6";"2023-06-14 16:42:09";"6";"2023-06-14 16:42:09";"10379";"43";"2";"1";;"1";"Pedido-23.05.02-8832";"166197";"0"
"615";"6";"2023-06-14 18:01:37";"6";"2023-06-14 18:01:37";"10349";"43";"2";"1";;"1";"Pedido-23.04.25-8801";"51840";"0"
"616";"6";"2023-06-29 10:56:35";"6";"2023-06-29 10:56:35";"10711";"14";"2";"1";;"1";"Pedido-23.06.20-9148";"4230";"0"
"617";"6";"2023-06-29 10:57:36";"6";"2023-06-29 10:57:36";"10702";"14";"2";"1";;"1";"Pedido-23.06.20-9140";"3899";"0"
"618";"6";"2023-06-29 10:58:07";"6";"2023-06-29 10:58:07";"10700";"14";"2";"1";;"1";"Pedido-23.06.17-9138";"3570";"0"
"619";"6";"2023-06-29 10:59:36";"6";"2023-06-29 10:59:36";"10698";"14";"2";"1";;"1";"Pedido-23.06.17-9136";"11800";"0"
"620";"6";"2023-06-29 11:00:19";"6";"2023-06-29 11:00:19";"10685";"14";"2";"1";;"1";"Pedido-23.06.15-9123";"84354";"0"
"621";"6";"2023-06-29 11:00:47";"6";"2023-06-29 11:00:47";"10680";"14";"2";"1";;"1";"Pedido-23.06.15-9118";"15840";"0"
"622";"6";"2023-06-29 11:02:57";"6";"2023-06-29 11:02:57";"10674";"14";"2";"1";;"1";"Pedido-23.06.14-9113";"24008";"0"
"623";"6";"2023-06-29 11:03:27";"6";"2023-06-29 11:03:27";"10672";"14";"2";"1";;"1";"Pedido-23.06.14-9112";"12887";"0"
"624";"6";"2023-06-29 11:11:27";"6";"2023-06-29 11:11:27";"10668";"14";"2";"1";;"1";"Pedido-23.06.13-9107";"10222";"0"
"625";"6";"2023-06-29 11:13:53";"6";"2023-06-29 11:13:53";"10667";"14";"2";"1";;"1";"Pedido-23.06.13-9106";"44543";"0"
"626";"6";"2023-06-29 11:14:22";"6";"2023-06-29 11:14:22";"10666";"14";"2";"1";;"1";"Pedido-23.06.13-9105";"7560";"0"
"627";"6";"2023-06-29 11:15:00";"6";"2023-06-29 11:15:00";"10664";"14";"2";"1";;"1";"Pedido-23.06.13-9104";"35344";"0"
"628";"6";"2023-06-29 11:15:41";"6";"2023-06-29 11:15:41";"10661";"14";"2";"1";;"1";"Pedido-23.06.13-9098";"450";"0"
"629";"6";"2023-06-29 11:16:15";"6";"2023-06-29 11:16:15";"10659";"14";"2";"1";;"1";"Pedido-23.06.13-9096";"8970";"0"
"630";"6";"2023-06-29 11:16:47";"6";"2023-06-29 11:16:47";"10657";"14";"2";"1";;"1";"Pedido-23.06.10-9094";"37450";"0"
"631";"6";"2023-06-29 11:19:23";"6";"2023-06-29 11:19:23";"10654";"14";"2";"1";;"1";"Pedido-23.06.09-9092";"660";"0"
"632";"6";"2023-06-29 11:20:18";"6";"2023-06-29 11:20:18";"10653";"14";"2";"1";;"1";"Pedido-23.06.09-9091";"7255";"0"
"633";"6";"2023-06-29 11:20:57";"6";"2023-06-29 11:20:57";"10644";"14";"2";"1";;"1";"Pedido-23.06.08-9084";"3300";"0"
"634";"6";"2023-06-29 11:21:20";"6";"2023-06-29 11:21:20";"10643";"14";"2";"1";;"1";"Pedido-23.06.08-9083";"11800";"0"
"635";"6";"2023-06-29 11:21:43";"6";"2023-06-29 11:21:43";"10641";"14";"2";"1";;"1";"Pedido-23.06.08-9082";"27414";"0"
"636";"6";"2023-06-29 11:22:09";"6";"2023-06-29 11:22:09";"10640";"14";"2";"1";;"1";"Pedido-23.06.08-9081";"9075";"0"
"637";"6";"2023-06-29 11:22:41";"6";"2023-06-29 11:22:41";"10639";"14";"2";"1";;"1";"Pedido-23.06.08-9080";"65520";"0"
"638";"6";"2023-06-29 11:23:34";"6";"2023-06-29 11:23:34";"10637";"14";"2";"1";;"1";"Pedido-23.06.08-9078";"31416";"0"
"639";"6";"2023-06-29 11:24:31";"6";"2023-06-29 11:24:31";"10628";"14";"2";"1";;"1";"Pedido-23.06.07-9069";"201229";"0"
"640";"6";"2023-06-29 11:25:02";"6";"2023-06-29 11:25:02";"10626";"14";"2";"1";;"1";"Pedido-23.06.07-9067";"7428";"0"
"641";"6";"2023-06-29 11:26:45";"6";"2023-06-29 11:26:45";"10625";"14";"2";"1";;"1";"Pedido-23.06.07-9065";"3960";"0"
"642";"6";"2023-06-29 11:28:52";"6";"2023-06-29 11:28:52";"10623";"14";"2";"1";;"1";"Pedido-23.06.07-9063";"30186";"0"
"643";"6";"2023-06-29 11:30:18";"6";"2023-06-29 11:30:18";"10622";"14";"2";"1";;"1";"Pedido-23.06.07-9062";"15085";"0"
"644";"6";"2023-06-29 11:31:08";"6";"2023-06-29 11:31:08";"10621";"14";"2";"1";;"1";"Pedido-23.06.07-9061";"972";"0"
"645";"6";"2023-06-29 11:31:34";"6";"2023-06-29 11:31:34";"10619";"14";"2";"1";;"1";"Pedido-23.06.06-9059";"78312";"0"
"646";"6";"2023-06-29 11:31:58";"6";"2023-06-29 11:31:58";"10617";"14";"2";"1";;"1";"Pedido-23.06.06-9057";"660";"0"
"647";"6";"2023-06-29 11:32:23";"6";"2023-06-29 11:32:23";"10614";"14";"2";"1";;"1";"Pedido-23.06.06-9055";"8761";"0"
"648";"6";"2023-06-29 11:32:53";"6";"2023-06-29 11:32:53";"10613";"14";"2";"1";;"1";"Pedido-23.06.06-9054";"4320";"0"
"649";"6";"2023-06-29 11:33:14";"6";"2023-06-29 11:33:14";"10612";"14";"2";"1";;"1";"Pedido-23.06.05-9052";"1500";"0"
"650";"6";"2023-06-29 11:33:41";"6";"2023-06-29 11:33:41";"10611";"14";"2";"1";;"1";"Pedido-23.06.05-9051";"9900";"0"
"651";"6";"2023-06-29 11:36:26";"6";"2023-06-29 11:36:26";"10609";"14";"2";"1";;"1";"Pedido-23.06.05-9050";"1499";"0"
"652";"6";"2023-06-29 11:36:49";"6";"2023-06-29 11:36:49";"10608";"14";"2";"1";;"1";"Pedido-23.06.05-9049";"7380";"0"
"653";"6";"2023-06-29 11:41:01";"6";"2023-06-29 11:41:01";"10610";"14";"2";"1";;"1";"Pedido-23.06.05-9053";"107744";"0"
"654";"6";"2023-06-29 11:46:57";"6";"2023-06-29 11:46:57";"10605";"14";"2";"1";;"1";"Pedido-23.06.03-9046";"4111";"0"
"655";"6";"2023-06-29 11:52:01";"6";"2023-06-29 11:52:01";"10589";"14";"2";"1";;"1";"Pedido-23.06.02-9033";"10240";"0"
"656";"6";"2023-06-29 11:52:52";"6";"2023-06-29 11:52:52";"10586";"14";"2";"1";;"1";"Pedido-23.06.01-9030";"6500";"0"
"657";"6";"2023-06-29 11:54:14";"6";"2023-06-29 11:54:14";"10585";"14";"2";"1";;"1";"Pedido-23.06.01-9029";"22412";"0"
"658";"6";"2023-06-29 11:54:57";"6";"2023-06-29 11:54:57";"10576";"14";"2";"1";;"1";"Pedido-23.06.01-9019";"7200";"0"
"659";"6";"2023-06-29 11:56:07";"6";"2023-06-29 11:56:07";"10575";"14";"2";"1";;"1";"Pedido-23.06.01-9020";"7020";"0"
"660";"6";"2023-06-29 11:56:38";"6";"2023-06-29 11:56:38";"10574";"14";"2";"1";;"1";"Pedido-23.06.01-9018";"4680";"0"
"661";"6";"2023-06-29 11:57:05";"6";"2023-06-29 11:57:05";"10573";"14";"2";"1";;"1";"Pedido-23.06.01-9017";"330";"0"
"662";"6";"2023-06-29 11:57:30";"6";"2023-06-29 11:57:30";"10572";"14";"2";"1";;"1";"Pedido-23.06.01-9016";"2998";"0"
"663";"6";"2023-06-29 11:59:51";"6";"2023-06-29 11:59:51";"10571";"14";"2";"1";;"1";"Pedido-23.05.31-9015";"10240";"0"
"664";"6";"2023-06-29 12:00:21";"6";"2023-06-29 12:00:21";"10564";"14";"2";"1";;"1";"Pedido-23.05.31-9008";"35171";"0"
"665";"6";"2023-06-29 12:14:02";"6";"2023-06-29 12:14:02";"10552";"14";"2";"1";;"1";"Pedido-23.05.29-8995";"2201";"0"
"666";"6";"2023-06-29 12:14:36";"6";"2023-06-29 12:14:36";"10551";"14";"2";"1";;"1";"Pedido-23.05.29-8994";"41184";"0"
"667";"6";"2023-06-29 12:17:40";"6";"2023-06-29 12:17:40";"10549";"14";"2";"1";;"1";"Pedido-23.05.29-8992";"461784";"0"
"668";"6";"2023-06-29 12:20:20";"6";"2023-06-29 12:20:20";"10544";"14";"2";"1";;"1";"Pedido-23.05.27-8988";"19786";"0"
"669";"6";"2023-06-29 12:21:10";"6";"2023-06-29 12:21:10";"10543";"14";"2";"1";;"1";"Pedido-23.05.27-8987";"13980";"0"
"670";"6";"2023-06-29 12:22:48";"6";"2023-06-29 12:22:48";"10541";"14";"2";"1";;"1";"Pedido-23.05.26-8985";"27248";"0"
"671";"6";"2023-06-29 12:23:51";"6";"2023-06-29 12:23:51";"10545";"14";"2";"1";;"1";"Pedido-23.05.27-8989";"9694";"0"
"672";"6";"2023-06-29 12:24:29";"6";"2023-06-29 12:24:29";"10532";"14";"2";"1";;"1";"Pedido-23.05.25-8976";"10534";"0"
"673";"6";"2023-06-29 12:25:29";"6";"2023-06-29 12:25:29";"10515";"14";"2";"1";;"1";"Pedido-23.05.23-8958";"20771";"0"
"674";"6";"2023-06-29 12:26:18";"6";"2023-06-29 12:26:18";"10511";"14";"2";"1";;"1";"Pedido-23.05.23-8955";"30017";"0"
"675";"6";"2023-06-29 12:26:53";"6";"2023-06-29 12:26:53";"10479";"14";"2";"1";;"1";"Pedido-23.05.18-8923";"84211";"0"
"676";"6";"2023-06-29 12:27:51";"6";"2023-06-29 12:27:51";"10472";"14";"2";"1";;"1";"Pedido-23.05.16-8917";"19389";"0"
"677";"6";"2023-06-29 12:32:45";"6";"2023-06-29 12:32:45";"10438";"14";"2";"1";;"1";"Pedido-23.05.10-8885";"9694";"0"
"678";"6";"2023-06-29 12:33:24";"6";"2023-06-29 12:33:24";"10430";"14";"2";"1";;"1";"Pedido-23.05.09-8877";"55551";"0"
"679";"6";"2023-06-29 12:54:41";"6";"2023-06-29 12:54:41";"10597";"14";"2";"1";;"1";"Pedido-23.06.02-9039";"7830";"0"
"680";"6";"2023-06-29 12:56:20";"6";"2023-06-29 12:56:20";"10587";"14";"2";"1";;"1";"Pedido-23.06.01-9031";"44520";"0"
"681";"6";"2023-06-29 16:07:19";"6";"2023-06-29 16:07:19";"10692";"12";"2";"1";;"1";"Pedido-23.06.16-9130";"14239";"0"
"682";"6";"2023-06-29 16:07:54";"6";"2023-06-29 16:07:54";"10669";"12";"2";"1";;"1";"Pedido-23.06.13-9108";"43250";"0"
"683";"6";"2023-06-29 16:08:24";"6";"2023-06-29 16:08:24";"10652";"12";"2";"1";;"1";"Pedido-23.06.09-9090";"37050";"0"
"684";"6";"2023-06-29 16:09:41";"6";"2023-06-29 16:09:41";"10632";"12";"2";"1";;"1";"Pedido-23.06.08-9073";"7800";"0"
"685";"6";"2023-06-29 16:10:08";"6";"2023-06-29 16:10:08";"10631";"12";"2";"1";;"1";"Pedido-23.06.08-9072";"3570";"0"
"686";"6";"2023-06-29 16:10:38";"6";"2023-06-29 16:10:38";"10627";"12";"2";"1";;"1";"Pedido-23.06.07-9068";"33005";"0"
"687";"6";"2023-06-29 16:58:25";"6";"2023-06-29 16:58:25";"10615";"12";"2";"1";;"1";"Pedido-23.06.06-9066";"33005";"0"
"688";"6";"2023-06-29 16:59:06";"6";"2023-06-29 16:59:06";"10607";"12";"2";"1";;"1";"Pedido-23.06.03-9048";"18480";"0"
"689";"6";"2023-06-29 16:59:49";"6";"2023-06-29 16:59:49";"10606";"12";"2";"1";;"1";"Pedido-23.06.03-9047";"7560";"0"
"690";"6";"2023-06-29 17:00:19";"6";"2023-06-29 17:00:19";"10604";"12";"2";"1";;"1";"Pedido-23.06.03-9045";"15461";"0"
"691";"6";"2023-06-29 17:00:42";"6";"2023-06-29 17:00:42";"10600";"12";"2";"1";;"1";"Pedido-23.06.03-9043";"21916";"0"
"692";"6";"2023-06-29 17:01:05";"6";"2023-06-29 17:01:05";"10599";"12";"2";"1";;"1";"Pedido-23.06.02-9042";"34650";"0"
"693";"6";"2023-06-29 17:01:40";"6";"2023-06-29 17:01:40";"10596";"12";"2";"1";;"1";"Pedido-23.06.02-9040";"53400";"0"
"694";"6";"2023-06-29 17:02:00";"6";"2023-06-29 17:02:00";"10593";"12";"2";"1";;"1";"Pedido-23.06.02-9037";"14220";"0"
"695";"6";"2023-06-29 17:02:26";"6";"2023-06-29 17:02:26";"10592";"12";"2";"1";;"1";"Pedido-23.06.02-9036";"3330";"0"
"696";"6";"2023-06-29 17:02:49";"6";"2023-06-29 17:02:49";"10591";"12";"2";"1";;"1";"Pedido-23.06.02-9035";"7862";"0"
"697";"6";"2023-06-29 17:03:22";"6";"2023-06-29 17:03:22";"10583";"12";"2";"1";;"1";"Pedido-23.06.01-9027";"1609";"0"
"698";"6";"2023-06-29 17:03:49";"6";"2023-06-29 17:03:49";"10579";"12";"2";"1";;"1";"Pedido-23.06.01-9023";"1260";"0"
"699";"6";"2023-06-29 17:05:21";"6";"2023-06-29 17:05:21";"10578";"12";"2";"1";;"1";"Pedido-23.06.01-9022";"1260";"0"
"700";"6";"2023-06-29 17:05:58";"6";"2023-06-29 17:05:58";"10577";"12";"2";"1";;"1";"Pedido-23.06.01-9021";"14736";"0"
"701";"6";"2023-06-29 17:08:28";"6";"2023-06-29 17:08:28";"10566";"12";"2";"1";;"1";"Pedido-23.05.31-9010";"17967";"0"
"702";"6";"2023-06-29 17:09:05";"6";"2023-06-29 17:09:05";"10553";"12";"2";"1";;"1";"Pedido-23.05.29-8997";"355320";"0"
"703";"6";"2023-06-29 17:18:13";"6";"2023-06-29 17:18:13";"10547";"12";"2";"1";;"1";"Pedido-23.05.29-8996";"23280";"0"
"704";"6";"2023-06-29 17:18:45";"6";"2023-06-29 17:18:45";"10522";"12";"2";"1";;"1";"Pedido-23.05.24-8966";"25684";"0"
"705";"6";"2023-06-29 17:19:13";"6";"2023-06-29 17:19:13";"10518";"12";"2";"1";;"1";"Pedido-23.05.24-8962";"5193";"0"
"706";"6";"2023-06-29 17:19:44";"6";"2023-06-29 17:19:44";"10520";"12";"2";"1";;"1";"Pedido-23.05.24-8964";"5722";"0"
"707";"6";"2023-06-29 17:20:20";"6";"2023-06-29 17:20:20";"10504";"12";"2";"1";;"1";"Pedido-23.05.20-8947";"37185";"0"
"708";"6";"2023-06-29 17:20:48";"6";"2023-06-29 17:20:48";"10498";"12";"2";"1";;"1";"Pedido-23.05.19-8942";"17255";"0"
"709";"6";"2023-06-29 17:21:27";"6";"2023-06-29 17:21:27";"10273";"12";"2";"1";;"1";"Pedido-23.04.15-8726";"157917";"0"
"710";"6";"2023-06-29 17:25:27";"6";"2023-06-29 17:25:27";"10486";"12";"2";"1";;"1";"Pedido-23.05.18-8930";"18515";"0"
"711";"6";"2023-06-29 17:26:02";"6";"2023-06-29 17:26:02";"10477";"12";"2";"1";;"1";"Pedido-23.05.17-8921";"19536";"0"
"712";"6";"2023-06-29 17:26:26";"6";"2023-06-29 17:26:26";"10476";"12";"2";"1";;"1";"Pedido-23.05.17-8919";"22320";"0"
"713";"6";"2023-06-29 17:27:15";"6";"2023-06-29 17:27:15";"10452";"12";"2";"1";;"1";"Pedido-23.05.12-8897";"39197";"0"
"714";"6";"2023-06-29 17:28:06";"6";"2023-06-29 17:28:06";"10414";"12";"2";"1";;"1";"Pedido-23.05.06-8861";"9546";"0"
"715";"6";"2023-06-29 17:29:05";"6";"2023-06-29 17:29:05";"10463";"12";"2";"1";;"1";"Pedido-23.05.15-8909";"227037";"0"
"716";"6";"2023-07-05 16:33:56";"6";"2023-07-05 16:33:56";"10200";"14";"2";"1";;"1";"Pedido-23.04.04-8652";"1053920";"0"
"717";"6";"2023-07-12 14:02:34";"6";"2023-07-12 14:02:34";"10739";"43";"2";"1";"NO SE LE PAGA COMISIONES PORQUE NO CUMPLE MENTA ESTE MES";"1";"Pedido-23.06.26-9173";"128490";"0"
"718";"6";"2023-07-12 14:06:35";"6";"2023-07-12 14:06:35";"10648";"43";"2";"1";"NO SE PAGO COMISIONES POR NO CUMPLIR META ESTE MES";"1";"Pedido-23.06.09-9088";"91063";"0"
"719";"6";"2023-07-12 14:21:33";"6";"2023-07-12 14:21:33";"10449";"43";"2";"1";;"1";"Pedido-23.05.12-8898";"132413";"0"
"720";"6";"2023-07-12 14:22:17";"6";"2023-07-12 14:22:17";"10424";"43";"2";"1";;"1";"Pedido-23.05.09-8871";"1130790";"0"
"721";"6";"2023-07-12 14:26:54";"6";"2023-07-12 14:26:54";"10767";"17";"2";"1";;"1";"Pedido-23.06.29-9202";"2030";"0"
"722";"6";"2023-07-12 14:27:21";"6";"2023-07-12 14:27:21";"10762";"17";"2";"1";;"1";"Pedido-23.06.29-9196";"11340";"0"
"723";"6";"2023-07-12 14:27:54";"6";"2023-07-12 14:27:54";"10761";"17";"2";"1";;"1";"Pedido-23.06.29-9195";"34635";"0"
"724";"6";"2023-07-12 14:28:28";"6";"2023-07-12 14:28:28";"10758";"17";"2";"1";;"1";"Pedido-23.06.28-9192";"10024";"0"
"725";"6";"2023-07-12 14:29:05";"6";"2023-07-12 14:29:05";"10756";"17";"2";"1";;"1";"Pedido-23.06.28-9190";"16968";"0"
"726";"6";"2023-07-12 14:30:15";"6";"2023-07-12 14:30:15";"10755";"17";"2";"1";;"1";"Pedido-23.06.28-9197";"29160";"0"
"727";"6";"2023-07-12 14:30:43";"6";"2023-07-12 14:30:43";"10753";"17";"2";"1";;"1";"Pedido-23.06.27-9187";"3566";"0"
"728";"6";"2023-07-12 14:31:10";"6";"2023-07-12 14:31:10";"10749";"17";"2";"1";;"1";"Pedido-23.06.27-9184";"2030";"0"
"729";"6";"2023-07-12 14:31:36";"6";"2023-07-12 14:31:36";"10748";"17";"2";"1";;"1";"Pedido-23.06.27-9182";"16140";"0"
"730";"6";"2023-07-12 14:36:00";"6";"2023-07-12 14:36:00";"10744";"17";"2";"1";;"1";"Pedido-23.06.26-9178";"12655";"0"
"731";"6";"2023-07-12 14:36:27";"6";"2023-07-12 14:36:27";"10728";"17";"2";"1";;"1";"Pedido-23.06.22-9183";"840";"0"
"732";"6";"2023-07-12 14:36:48";"6";"2023-07-12 14:36:48";"10726";"17";"2";"1";;"1";"Pedido-23.06.22-9162";"11610";"0"
"733";"6";"2023-07-12 14:38:16";"6";"2023-07-12 14:38:16";"10716";"17";"2";"1";;"1";"Pedido-23.06.21-9153";"1260";"0"
"734";"6";"2023-07-12 14:42:59";"6";"2023-07-12 14:42:59";"10714";"17";"2";"1";;"1";"Pedido-23.06.21-9150";"150600";"0"
"735";"6";"2023-07-12 14:43:50";"6";"2023-07-12 14:43:50";"10710";"17";"2";"1";;"1";"Pedido-23.06.20-9147";"21689";"0"
"736";"6";"2023-07-12 14:44:17";"6";"2023-07-12 14:44:17";"10709";"17";"2";"1";;"1";"Pedido-23.06.20-9146";"2168";"0"
"737";"6";"2023-07-12 14:44:41";"6";"2023-07-12 14:44:41";"10703";"17";"2";"1";;"1";"Pedido-23.06.20-9141";"12930";"0"
"738";"6";"2023-07-12 14:45:10";"6";"2023-07-12 14:45:10";"10701";"17";"2";"1";;"1";"Pedido-23.06.17-9139";"10650";"0"
"739";"6";"2023-07-12 14:45:40";"6";"2023-07-12 14:45:40";"10699";"17";"2";"1";;"1";"Pedido-23.06.17-9137";"31192";"0"
"740";"6";"2023-07-12 15:00:23";"6";"2023-07-12 15:00:23";"10697";"17";"2";"1";;"1";"Pedido-23.06.17-9135";"18330";"0"
"741";"6";"2023-07-12 15:00:44";"6";"2023-07-12 15:00:44";"10696";"17";"2";"1";;"1";"Pedido-23.06.17-9134";"840";"0"
"742";"6";"2023-07-12 15:01:07";"6";"2023-07-12 15:01:07";"10695";"17";"2";"1";;"1";"Pedido-23.06.17-9133";"1260";"0"
"743";"6";"2023-07-12 15:01:44";"6";"2023-07-12 15:01:44";"10693";"17";"2";"1";;"1";"Pedido-23.06.16-9131";"54036";"0"
"744";"6";"2023-07-12 15:03:02";"6";"2023-07-12 15:03:02";"10687";"17";"2";"1";;"1";"Pedido-23.06.16-9124";"8219";"0"
"745";"6";"2023-07-12 15:04:49";"6";"2023-07-12 15:04:49";"10683";"17";"2";"1";;"1";"Pedido-23.06.15-9122";"1609";"0"
"746";"6";"2023-07-12 15:05:26";"6";"2023-07-12 15:05:26";"10682";"17";"2";"1";;"1";"Pedido-23.06.15-9121";"164525";"0"
"747";"6";"2023-07-12 15:05:52";"6";"2023-07-12 15:05:52";"10681";"17";"2";"1";;"1";"Pedido-23.06.15-9120";"770";"0"
"748";"6";"2023-07-12 15:06:20";"6";"2023-07-12 15:06:20";"10678";"17";"2";"1";;"1";"Pedido-23.06.15-9117";"17711";"0"
"749";"6";"2023-07-12 15:06:44";"6";"2023-07-12 15:06:44";"10677";"17";"2";"1";;"1";"Pedido-23.06.15-9116";"7260";"0"
"750";"6";"2023-07-12 15:07:07";"6";"2023-07-12 15:07:07";"10676";"17";"2";"1";;"1";"Pedido-23.06.15-9115";"2520";"0"
